Job ID,Job Link,Resume Tried,Date listed,Date Tried,Assumed Reason,Stack Trace,External Job link,Screenshot Name
4379875271,https://www.linkedin.com/jobs/view/4379875271,Pending,Unknown,2026-03-14 22:16:53.602507,Found a Bad Word in About Job,"
About the job
LehLah is Hiring: Influencer Management Intern (Paid Internship for 3 months)
Are you obsessed with creators, social media trends, and the fast-paced world of influencer marketing?
 Do you have high energy, great communication skills, and the confidence to engage with creators daily?
If yes, we want you on our team! 

About the Role
As an Influencer Management Intern at LehLah, you’ll work closely with creators, brands, and our internal teams to learn the full cycle of influencer marketing.
From scouting niche creators to supporting major brand campaigns, you'll get hands-on experience from Day 1.

What You’ll Do
• Discover and shortlist niche creators across platforms
 • Assist with outreach and relationship building
 • Coordinate creator deliverables and maintain smooth communication
 • Support end-to-end execution of influencer campaigns
 • Track content performance and help with basic reporting
 • Work directly with brand managers on high-value brand campaigns
 What You’ll Gain
• End-to-end understanding of influencer campaign execution
 • Exposure to top Indian brands
 • Opportunity to interact with a large network of creators
 • Real responsibilities that help build your portfolio
 • Mentorship from the LehLah leadership team
 • A personal recommendation letter upon strong performance (after 3 months)
 • A high-energy, fast-paced environment that accelerates learning

What We’re Looking For
• Excellent communication skills
 • Extremely high energy & confidence
 • Love for creators, social media, and emerging content trends
 • Hardworking, proactive, and always eager to learn
 • Ability to multitask and thrive in a fast-paced environment

If you’re excited about the creator economy and want to grow quickly; this role at LehLah is the perfect launchpad.

Contains bad word ""manager"". Skipping this job!
",Skipped,Not Available
4378920417,https://www.linkedin.com/jobs/view/4378920417,Pending,Unknown,2026-03-14 22:21:23.176506,Found a Bad Word in About Job,"
About the job
LehLah is Hiring: Influencer Management Intern (Paid Internship for 3 months)
Are you obsessed with creators, social media trends, and the fast-paced world of influencer marketing?
 Do you have high energy, great communication skills, and the confidence to engage with creators daily?
If yes, we want you on our team! 

About the Role
As an Influencer Management Intern at LehLah, you’ll work closely with creators, brands, and our internal teams to learn the full cycle of influencer marketing.
From scouting niche creators to supporting major brand campaigns, you'll get hands-on experience from Day 1.

What You’ll Do
• Discover and shortlist niche creators across platforms
 • Assist with outreach and relationship building
 • Coordinate creator deliverables and maintain smooth communication
 • Support end-to-end execution of influencer campaigns
 • Track content performance and help with basic reporting
 • Work directly with brand managers on high-value brand campaigns
 What You’ll Gain
• End-to-end understanding of influencer campaign execution
 • Exposure to top Indian brands
 • Opportunity to interact with a large network of creators
 • Real responsibilities that help build your portfolio
 • Mentorship from the LehLah leadership team
 • A personal recommendation letter upon strong performance (after 3 months)
 • A high-energy, fast-paced environment that accelerates learning

What We’re Looking For
• Excellent communication skills
 • Extremely high energy & confidence
 • Love for creators, social media, and emerging content trends
 • Hardworking, proactive, and always eager to learn
 • Ability to multitask and thrive in a fast-paced environment

If you’re excited about the creator economy and want to grow quickly; this role at LehLah is the perfect launchpad.

Contains bad word ""manager"". Skipping this job!
",Skipped,Not Available
4381280050,https://www.linkedin.com/jobs/view/4381280050,Pending,2026-03-09 22:23:01.888145,2026-03-14 22:23:01.918175,Found a Bad Word in About Job,"
About the job
Company Description
 
Rohit Bhatia & Co. is a leading accountancy firm led by Rohit Bhatia, an accomplished Chartered Accountant with extensive expertise in assurance, non-assurance taxation, and consulting services. With a strong foundation in audit and assurance practices gained from a reputable Big 4 firm, the firm offers comprehensive solutions tailored to a diverse clientele, from startups to multinational enterprises. Based on professionalism and excellence, Rohit Bhatia & Co. is dedicated to supporting business growth and delivering exceptional value to its clients.

 Role Description
 
This is an internship role for Articleship at Rohit Bhatia & Co., located on-site in Mumbai and Indore. The role involves assisting with various tasks, such as conducting audits, preparing financial statements, handling tax returns, and offering consulting support. Interns will work closely with senior team members to ensure compliance with financial regulations, aid in financial planning, and facilitate seamless client interactions. This is an excellent opportunity to gain practical exposure and hands-on experience in the field of accountancy.

 Qualifications
Knowledge of accounting principles, financial reporting, and auditing practices.
Familiarity with taxation laws, compliance requirements, and financial regulations.
Proficiency in financial software and tools such as Tally, Excel, and accounting systems.
Strong analytical, problem-solving, and critical thinking abilities.
Excellent communication and interpersonal skills for effective client interactions.
Self-motivated, detail-oriented, and able to work efficiently in a team environment.
Enrolled in a Chartered Accountancy course; completion of the CA Intermediate or equivalent level is a plus.
Prior exposure to audits, tax filing, or financial analysis is advantageous but not mandatory.

Contains bad word ""ca "". Skipping this job!
",Skipped,Not Available
4380786869,https://www.linkedin.com/jobs/view/4380786869,Pending,Unknown,2026-03-14 22:23:43.971596,Found a Bad Word in About Job,"
About the job
LehLah is Hiring: Influencer Management Intern (Paid Internship for 3 months)
Are you obsessed with creators, social media trends, and the fast-paced world of influencer marketing?
 Do you have high energy, great communication skills, and the confidence to engage with creators daily?
If yes, we want you on our team! 

About the Role
As an Influencer Management Intern at LehLah, you’ll work closely with creators, brands, and our internal teams to learn the full cycle of influencer marketing.
From scouting niche creators to supporting major brand campaigns, you'll get hands-on experience from Day 1.

What You’ll Do
• Discover and shortlist niche creators across platforms
 • Assist with outreach and relationship building
 • Coordinate creator deliverables and maintain smooth communication
 • Support end-to-end execution of influencer campaigns
 • Track content performance and help with basic reporting
 • Work directly with brand managers on high-value brand campaigns
 What You’ll Gain
• End-to-end understanding of influencer campaign execution
 • Exposure to top Indian brands
 • Opportunity to interact with a large network of creators
 • Real responsibilities that help build your portfolio
 • Mentorship from the LehLah leadership team
 • A personal recommendation letter upon strong performance (after 3 months)
 • A high-energy, fast-paced environment that accelerates learning

What We’re Looking For
• Excellent communication skills
 • Extremely high energy & confidence
 • Love for creators, social media, and emerging content trends
 • Hardworking, proactive, and always eager to learn
 • Ability to multitask and thrive in a fast-paced environment

If you’re excited about the creator economy and want to grow quickly; this role at LehLah is the perfect launchpad.

Contains bad word ""manager"". Skipping this job!
",Skipped,Not Available
4382561323,https://www.linkedin.com/jobs/view/4382561323,Pending,Unknown,2026-03-14 22:24:20.503185,Found Blacklisted words in About Company,"
""About the company
Abhinandan Ventures
8,364 followers
Follow
Financial Services 501-1,000 employees 140 on LinkedIn
Abhinandan Ventures is a dynamic collective of cutting-edge, high-growth businesses. We specialise in nurturing ambitious ideas, transforming them into disruptive ventures with enduring value.

As incubators and investors, we provide unwavering support to promising businesses, driving the creation of sustainable, industry-defining enterprises. Our approach is rooted in patient proprietary capital, allowing us to focus on long-term value without the constraints of immediate returns. With a decentralised portfolio model, independent CEOs and empowered leadership teams foster a performance-driven culture that fuels innovation and value creation.

Our Ecosystem: Tomorrow Capital | The House of Abhinandan Lodha | Bonito Designs | BeyondSkool | Easiloan | Sheetal Foundation
…
show more""

Contains ""Turing"".",Skipped,Not Available
